Open,High,Low,Close,Adj Close,Volume,Date
90.48999786376953,91.7699966430664,89.19999694824219,89.61000061035156,85.00204467773438,41107600,2018-02-07
89.70999908447266,89.87999725341797,84.76000213623047,85.01000213623047,80.63855743408203,55628700,2018-02-08
86.30000305175781,88.93000030517578,83.83000183105469,88.18000030517578,83.64556121826172,63499100,2018-02-09
88.73999786376953,89.77999877929688,87.93000030517578,89.12999725341797,84.54670715332031,35720300,2018-02-12
88.93000030517578,90.0,87.80000305175781,89.83000183105469,85.21070861816406,26407700,2018-02-13
88.51000213623047,90.98999786376953,88.41000366210938,90.80999755859375,86.54496002197266,34960900,2018-02-14
91.20999908447266,92.72000122070312,90.62000274658203,92.66000366210938,88.3080825805664,27823900,2018-02-15
92.44999694824219,93.5,91.80000305175781,92.0,87.6790771484375,30596900,2018-02-16
91.4800033569336,93.05999755859375,91.01000213623047,92.72000122070312,88.3652572631836,30911700,2018-02-20
92.9800033569336,93.36000061035156,91.48999786376953,91.48999786376953,87.19302368164062,26922500,2018-02-21
92.05000305175781,92.7300033569336,91.36000061035156,91.7300033569336,87.42176055908203,24392800,2018-02-22
93.5999984741211,94.06999969482422,92.36000061035156,94.05999755859375,89.64231872558594,26329200,2018-02-23
94.4000015258789,95.44999694824219,94.25,95.41999816894531,90.9384536743164,30199800,2018-02-26
95.73999786376953,95.83999633789062,94.19999694824219,94.19999694824219,89.77574157714844,25869100,2018-02-27
94.83999633789062,95.70999908447266,93.62999725341797,93.7699966430664,89.36593627929688,31167300,2018-02-28
93.98999786376953,94.56999969482422,91.83999633789062,92.8499984741211,88.4891357421875,37135600,2018-03-01
91.58000183105469,93.1500015258789,90.86000061035156,93.05000305175781,88.67977142333984,32830400,2018-03-02
92.33999633789062,94.2699966430664,92.26000213623047,93.63999938964844,89.2420425415039,23901600,2018-03-05
94.33999633789062,94.48999786376953,92.94000244140625,93.31999969482422,88.93708801269531,22175800,2018-03-06
93.16000366210938,93.94000244140625,92.43000030517578,93.86000061035156,89.45172882080078,26716100,2018-03-07
94.2699966430664,95.0999984741211,93.7699966430664,94.43000030517578,89.99494934082031,25887800,2018-03-08
95.29000091552734,96.54000091552734,95.0,96.54000091552734,92.00584411621094,36937300,2018-03-09
96.5,97.20999908447266,96.04000091552734,96.7699966430664,92.22504425048828,26073700,2018-03-12
97.0,97.23999786376953,93.97000122070312,94.41000366210938,89.97589111328125,35387800,2018-03-13
95.12000274658203,95.41000366210938,93.5,93.8499984741211,89.44219207763672,32132000,2018-03-14
93.52999877929688,94.58000183105469,92.83000183105469,94.18000030517578,89.7566909790039,27611000,2018-03-15
94.68000030517578,95.37999725341797,93.91999816894531,94.5999984741211,90.1569595336914,49081300,2018-03-16
93.73999786376953,93.9000015258789,92.11000061035156,92.88999938964844,88.52729034423828,33344100,2018-03-19
93.05000305175781,93.7699966430664,93.0,93.12999725341797,88.75598907470703,23075200,2018-03-20
92.93000030517578,94.05000305175781,92.20999908447266,92.4800033569336,88.13654327392578,24457100,2018-03-21
91.2699966430664,91.75,89.66000366210938,89.79000091552734,85.57288360595703,38604700,2018-03-22
89.5,90.45999908447266,87.08000183105469,87.18000030517578,83.08546447753906,44068900,2018-03-23
90.61000061035156,94.0,90.4000015258789,93.77999877929688,89.37548065185547,56396800,2018-03-26
94.94000244140625,95.13999938964844,88.51000213623047,89.47000122070312,85.26789855957031,56569000,2018-03-27
89.81999969482422,91.2300033569336,88.87000274658203,89.38999938964844,85.191650390625,52501100,2018-03-28
90.18000030517578,92.29000091552734,88.4000015258789,91.2699966430664,86.98336029052734,45867500,2018-03-29
90.47000122070312,90.87999725341797,87.51000213623047,88.5199966430664,84.3625259399414,48515400,2018-04-02
89.58000183105469,90.05000305175781,87.88999938964844,89.70999908447266,85.49662017822266,37213800,2018-04-03
87.8499984741211,92.76000213623047,87.7300033569336,92.33000183105469,87.99356842041016,35560000,2018-04-04
92.44000244140625,93.06999969482422,91.4000015258789,92.37999725341797,88.04122161865234,29771900,2018-04-05
91.48999786376953,92.45999908447266,89.4800033569336,90.2300033569336,85.9922103881836,38026000,2018-04-06
91.04000091552734,93.16999816894531,90.62000274658203,90.7699966430664,86.5068359375,31533900,2018-04-09
92.38999938964844,93.27999877929688,91.63999938964844,92.87999725341797,88.5177230834961,26812000,2018-04-10
92.01000213623047,93.29000091552734,91.4800033569336,91.86000061035156,87.54564666748047,24872100,2018-04-11
92.43000030517578,94.16000366210938,92.43000030517578,93.58000183105469,89.18486785888672,26758900,2018-04-12
94.05000305175781,94.18000030517578,92.44000244140625,93.08000183105469,88.7083511352539,23346100,2018-04-13
94.06999969482422,94.66000366210938,93.41999816894531,94.16999816894531,89.74715423583984,20288100,2018-04-16
95.0,96.54000091552734,94.87999725341797,96.06999969482422,91.55792999267578,26771000,2018-04-17
96.22000122070312,96.72000122070312,95.5199966430664,96.44000244140625,91.91053009033203,21043300,2018-04-18
96.44000244140625,97.06999969482422,95.33999633789062,96.11000061035156,91.5960464477539,23552500,2018-04-19
95.91000366210938,96.11000061035156,94.05000305175781,95.0,90.53817749023438,31154400,2018-04-20
95.73999786376953,96.29000091552734,94.62999725341797,95.3499984741211,90.87173461914062,22331800,2018-04-23
96.23999786376953,96.47000122070312,92.41000366210938,93.12000274658203,88.74647521972656,34524800,2018-04-24
93.30000305175781,93.30000305175781,90.27999877929688,92.30999755859375,87.97449493408203,33729300,2018-04-25
93.55000305175781,95.1500015258789,93.0999984741211,94.26000213623047,89.83293151855469,42529000,2018-04-26
97.5999984741211,97.9000015258789,93.91000366210938,95.81999969482422,91.31966400146484,48272800,2018-04-27
96.33000183105469,96.4000015258789,93.1500015258789,93.5199966430664,89.127685546875,41523600,2018-04-30
93.20999908447266,95.29000091552734,92.79000091552734,95.0,90.53817749023438,31408900,2018-05-01
94.98999786376953,95.16999816894531,93.19000244140625,93.51000213623047,89.11814880371094,27471000,2018-05-02
92.95999908447266,94.93000030517578,92.44999694824219,94.06999969482422,89.65184783935547,31142500,2018-05-03
93.31999969482422,95.37000274658203,92.91999816894531,95.16000366210938,90.69065856933594,22531300,2018-05-04
95.16999816894531,96.70999908447266,95.0999984741211,96.22000122070312,91.70088958740234,24242000,2018-05-07
95.8499984741211,96.16000366210938,95.05999755859375,95.80999755859375,91.31011199951172,23484600,2018-05-08
96.01000213623047,96.97000122070312,95.05000305175781,96.94000244140625,92.38705444335938,27327400,2018-05-09
97.45999908447266,97.94999694824219,97.05000305175781,97.91000366210938,93.31150817871094,22388100,2018-05-10
97.80000305175781,97.87000274658203,97.04000091552734,97.69999694824219,93.11136627197266,16778300,2018-05-11
97.91999816894531,98.69000244140625,97.30999755859375,98.02999877929688,93.4258804321289,19454100,2018-05-14
97.23999786376953,97.8499984741211,96.33999633789062,97.31999969482422,92.74920654296875,24594000,2018-05-15
97.36000061035156,97.4000015258789,96.62000274658203,97.1500015258789,92.988525390625,17384700,2018-05-16
96.76000213623047,97.54000091552734,95.83000183105469,96.18000030517578,92.06005096435547,17246700,2018-05-17
96.01000213623047,96.93000030517578,96.01000213623047,96.36000061035156,92.23236083984375,17865800,2018-05-18
97.0,98.01000213623047,96.80000305175781,97.5999984741211,93.41923522949219,19422500,2018-05-21
97.68000030517578,98.16999816894531,97.19999694824219,97.5,93.32351684570312,15441200,2018-05-22
96.70999908447266,98.7300033569336,96.31999969482422,98.66000366210938,94.4338150024414,21251200,2018-05-23
98.7300033569336,98.94000244140625,96.80999755859375,98.30999755859375,94.09880828857422,26649300,2018-05-24
98.30000305175781,98.9800033569336,97.86000061035156,98.36000061035156,94.14665985107422,18363900,2018-05-25
97.83999633789062,98.87999725341797,97.2300033569336,98.01000213623047,93.81167602539062,28671000,2018-05-29
98.30999755859375,99.25,97.91000366210938,98.94999694824219,94.71139526367188,22158500,2018-05-30
99.29000091552734,99.98999786376953,98.61000061035156,98.83999633789062,94.60610961914062,34140900,2018-05-31
99.27999877929688,100.86000061035156,99.16999816894531,100.79000091552734,96.47258758544922,28655600,2018-06-01
101.26000213623047,101.86000061035156,100.8499984741211,101.66999816894531,97.31488037109375,27281600,2018-06-04
102.0,102.33000183105469,101.52999877929688,102.19000244140625,97.8125991821289,23514400,2018-06-05
102.4800033569336,102.5999984741211,101.9000015258789,102.48999786376953,98.09976959228516,21122900,2018-06-06
102.6500015258789,102.69000244140625,100.37999725341797,100.87999725341797,96.55872344970703,28232200,2018-06-07
101.08999633789062,101.94999694824219,100.54000091552734,101.62999725341797,97.2765884399414,22165100,2018-06-08
101.01000213623047,101.58999633789062,100.66999816894531,101.05000305175781,96.72144317626953,23490900,2018-06-11
101.0999984741211,101.44999694824219,100.75,101.30999755859375,96.97030639648438,18325200,2018-06-12
101.72000122070312,102.01000213623047,100.55999755859375,100.8499984741211,96.52999877929688,29492900,2018-06-13
101.6500015258789,102.02999877929688,101.0,101.41999816894531,97.07559967041016,25691800,2018-06-14
101.51000213623047,101.52999877929688,100.06999969482422,100.12999725341797,95.84085083007812,65738600,2018-06-15
100.01000213623047,101.11000061035156,99.41999816894531,100.86000061035156,96.53958892822266,23586000,2018-06-18
99.6500015258789,101.0,99.5,100.86000061035156,96.53958892822266,28653100,2018-06-19
101.37000274658203,102.5199966430664,101.12000274658203,101.87000274658203,97.50633239746094,26180800,2018-06-20
102.08000183105469,102.45999908447266,100.87999725341797,101.13999938964844,96.80758666992188,23198200,2018-06-21
100.41000366210938,100.7699966430664,99.62999725341797,100.41000366210938,96.10887908935547,38923100,2018-06-22
100.0,100.11000061035156,97.30000305175781,98.38999938964844,94.17536926269531,35433300,2018-06-25
98.81999969482422,100.08000183105469,98.75,99.08000183105469,94.83582305908203,26897200,2018-06-26
99.58000183105469,100.0199966430664,97.4000015258789,97.54000091552734,93.36178588867188,31298400,2018-06-27
97.37999725341797,99.11000061035156,97.26000213623047,98.62999725341797,94.40511322021484,26650700,2018-06-28
98.93000030517578,99.91000366210938,98.33000183105469,98.61000061035156,94.38597106933594,28053200,2018-06-29
98.0999984741211,100.05999755859375,98.0,100.01000213623047,95.72599792480469,19564500,2018-07-02
100.4800033569336,100.62999725341797,98.94000244140625,99.05000305175781,94.80711364746094,14670300,2018-07-03
99.5,99.91999816894531,99.02999877929688,99.76000213623047,95.48668670654297,18977400,2018-07-05
99.88999938964844,101.43000030517578,99.66999816894531,101.16000366210938,96.82674407958984,19234600,2018-07-06
101.6500015258789,102.25,101.25,101.8499984741211,97.48716735839844,18212000,2018-07-09
102.0,102.51000213623047,101.86000061035156,102.12000274658203,97.74562072753906,19293100,2018-07-10
101.1500015258789,102.33999633789062,101.0999984741211,101.9800033569336,97.61162567138672,19644600,2018-07-11
102.7699966430664,104.41000366210938,102.7300033569336,104.19000244140625,99.72694396972656,24335900,2018-07-12
104.37000274658203,105.5999984741211,104.08999633789062,105.43000030517578,100.91382598876953,24635200,2018-07-13
105.4000015258789,105.81999969482422,104.5199966430664,104.91000366210938,100.41609954833984,21786900,2018-07-16
104.61000061035156,106.5,104.31999969482422,105.94999694824219,101.41152954101562,25901700,2018-07-17
105.94000244140625,106.05000305175781,104.72000122070312,105.12000274658203,100.61709594726562,29493900,2018-07-18
104.93000030517578,105.30999755859375,103.88999938964844,104.4000015258789,99.92794036865234,40171600,2018-07-19
108.08000183105469,108.19999694824219,106.08000183105469,106.2699966430664,101.71784210205078,56004000,2018-07-20
106.30000305175781,108.13999938964844,106.12999725341797,107.97000122070312,103.34503173828125,29707000,2018-07-23
108.56999969482422,108.81999969482422,107.26000213623047,107.66000366210938,103.04828643798828,26316600,2018-07-24
107.95999908447266,111.1500015258789,107.5999984741211,110.83000183105469,106.08250427246094,30702100,2018-07-25
110.73999786376953,111.0,109.5,109.62000274658203,104.92434692382812,31372100,2018-07-26
110.18000030517578,110.18000030517578,106.13999938964844,107.68000030517578,103.06744384765625,37005300,2018-07-27
107.19000244140625,107.52999877929688,104.76000213623047,105.37000274658203,100.85639190673828,34668300,2018-07-30
106.48999786376953,106.72000122070312,105.37999725341797,106.08000183105469,101.53598022460938,27655200,2018-07-31
106.02999877929688,106.44999694824219,105.41999816894531,106.27999877929688,101.72740173339844,23628700,2018-08-01
105.4000015258789,108.08999633789062,104.83999633789062,107.56999969482422,102.96215057373047,26104300,2018-08-02
107.80000305175781,108.05000305175781,106.81999969482422,108.04000091552734,103.41203308105469,18659600,2018-08-03
108.12000274658203,108.41999816894531,107.55999755859375,108.12999725341797,103.49817657470703,20265900,2018-08-06
108.55999755859375,109.0999984741211,108.16999816894531,108.87999725341797,104.21604919433594,16080200,2018-08-07
109.33000183105469,109.75,108.76000213623047,109.48999786376953,104.7999038696289,15487500,2018-08-08
109.70999908447266,110.16000366210938,109.5999984741211,109.66999816894531,104.97219848632812,13677200,2018-08-09
109.41999816894531,109.69000244140625,108.37999725341797,109.0,104.33090209960938,18183700,2018-08-10
109.23999786376953,109.58000183105469,108.0999984741211,108.20999908447266,103.57473754882812,18472500,2018-08-13
108.55999755859375,109.75,108.04000091552734,109.55999755859375,104.86690521240234,16788300,2018-08-14
108.48999786376953,108.98999786376953,106.81999969482422,107.66000366210938,103.44485473632812,29982800,2018-08-15
108.30000305175781,108.86000061035156,107.30000305175781,107.63999938964844,103.4256362915039,21384300,2018-08-16
107.36000061035156,107.9000015258789,106.69000244140625,107.58000183105469,103.36798858642578,18061500,2018-08-17
107.51000213623047,107.9000015258789,106.4800033569336,106.87000274658203,102.685791015625,17914200,2018-08-20
106.91999816894531,107.3499984741211,105.8499984741211,105.9800033569336,101.83063507080078,22881900,2018-08-21
105.8499984741211,107.33999633789062,105.77999877929688,107.05999755859375,102.86834716796875,18000600,2018-08-22
107.1500015258789,108.18000030517578,106.87000274658203,107.55999755859375,103.34876251220703,18167700,2018-08-23
107.66999816894531,108.55999755859375,107.55999755859375,108.4000015258789,104.1558837890625,17234000,2018-08-24
109.2699966430664,109.63999938964844,108.51000213623047,109.5999984741211,105.30891418457031,19662300,2018-08-27
109.94000244140625,110.5,109.79000091552734,110.26000213623047,105.94305419921875,19151500,2018-08-28
110.44999694824219,112.02999877929688,110.2699966430664,112.0199966430664,107.63414764404297,20818000,2018-08-29
111.66999816894531,112.61000061035156,111.44000244140625,111.94999694824219,107.56689453125,22798700,2018-08-30
111.69000244140625,112.77999877929688,111.5199966430664,112.33000183105469,107.93201446533203,23222700,2018-08-31
110.8499984741211,111.95999908447266,110.22000122070312,111.70999908447266,107.33629608154297,22634600,2018-09-04
111.01000213623047,111.41999816894531,108.0999984741211,108.48999786376953,104.24237060546875,32872400,2018-09-05
108.25,108.98999786376953,107.51000213623047,108.73999786376953,104.4825668334961,23477600,2018-09-06
108.2300033569336,108.72000122070312,107.2300033569336,108.20999908447266,103.97332763671875,22498600,2018-09-07
108.83999633789062,109.63999938964844,108.36000061035156,109.37999725341797,105.0975112915039,20727900,2018-09-10
108.9000015258789,111.58999633789062,108.88999938964844,111.23999786376953,106.88468933105469,24301800,2018-09-11
111.43000030517578,111.8499984741211,110.51000213623047,111.70999908447266,107.33629608154297,18891100,2018-09-12
112.12000274658203,113.7300033569336,112.12000274658203,112.91000366210938,108.48931121826172,26055600,2018-09-13
113.36000061035156,113.7300033569336,112.44000244140625,113.37000274658203,108.93128967285156,19122300,2018-09-14
113.69000244140625,113.69999694824219,111.86000061035156,112.13999938964844,107.74945831298828,20736500,2018-09-17
112.19000244140625,113.69999694824219,111.72000122070312,113.20999908447266,108.7775650024414,22170900,2018-09-18
113.05000305175781,113.31999969482422,111.04000091552734,111.69999694824219,107.3266830444336,21728400,2018-09-19
112.27999877929688,113.80000305175781,111.93000030517578,113.56999969482422,109.12345886230469,23714500,2018-09-20
114.0,115.29000091552734,113.51000213623047,114.26000213623047,109.78646850585938,71229700,2018-09-21
113.02999877929688,114.9000015258789,112.22000122070312,114.66999816894531,110.18040466308594,27334500,2018-09-24
114.80000305175781,115.0999984741211,113.75,114.44999694824219,109.96900177001953,22668000,2018-09-25
114.47000122070312,115.05999755859375,113.73999786376953,113.9800033569336,109.51741790771484,19352000,2018-09-26
114.77999877929688,114.91000366210938,114.19999694824219,114.41000366210938,109.93058013916016,19091300,2018-09-27
114.19000244140625,114.56999969482422,113.68000030517578,114.37000274658203,109.89215850830078,21647800,2018-09-28
114.75,115.68000030517578,114.7300033569336,115.61000061035156,111.08358764648438,18883100,2018-10-01
115.30000305175781,115.83999633789062,114.44000244140625,115.1500015258789,110.6416015625,20787200,2018-10-02
115.41999816894531,116.18000030517578,114.93000030517578,115.16999816894531,110.66081237792969,16648000,2018-10-03
114.61000061035156,114.76000213623047,111.62999725341797,112.79000091552734,108.37400817871094,34821700,2018-10-04
112.62999725341797,113.16999816894531,110.63999938964844,112.12999725341797,107.73985290527344,29068900,2018-10-05
111.66000366210938,112.02999877929688,109.33999633789062,110.8499984741211,106.50996398925781,29640600,2018-10-08
111.13999938964844,113.08000183105469,110.80000305175781,112.26000213623047,107.86476135253906,26198600,2018-10-09
111.23999786376953,111.5,105.79000091552734,106.16000366210938,102.00358581542969,61376300,2018-10-10
105.3499984741211,108.93000030517578,104.19999694824219,105.91000366210938,101.76338195800781,63904300,2018-10-11
109.01000213623047,111.23999786376953,107.12000274658203,109.56999969482422,105.28008270263672,47742100,2018-10-12
108.91000366210938,109.4800033569336,106.94999694824219,107.5999984741211,103.38720703125,32068100,2018-10-15
109.54000091552734,111.41000366210938,108.94999694824219,111.0,106.65409088134766,31610200,2018-10-16
111.68000030517578,111.80999755859375,109.55000305175781,110.70999908447266,106.37544250488281,26548200,2018-10-17
110.0999984741211,110.52999877929688,107.83000183105469,108.5,104.2519760131836,32506200,2018-10-18
108.93000030517578,110.86000061035156,108.20999908447266,108.66000366210938,104.40572357177734,32785500,2018-10-19
109.31999969482422,110.54000091552734,108.23999786376953,109.62999725341797,105.33772277832031,26545600,2018-10-22
107.7699966430664,108.97000122070312,105.11000061035156,108.0999984741211,103.86763000488281,43770400,2018-10-23
108.41000366210938,108.48999786376953,101.58999633789062,102.31999969482422,98.31393432617188,63897800,2018-10-24
106.55000305175781,109.2699966430664,106.1500015258789,108.30000305175781,104.05978393554688,61646800,2018-10-25
105.69000244140625,108.75,104.76000213623047,106.95999908447266,102.77227020263672,55523100,2018-10-26
108.11000061035156,108.69999694824219,101.62999725341797,103.8499984741211,99.78402709960938,55162000,2018-10-29
103.66000366210938,104.37999725341797,100.11000061035156,103.7300033569336,99.66873931884766,65350900,2018-10-30
105.44000244140625,108.13999938964844,105.38999938964844,106.80999755859375,102.62813568115234,51062400,2018-10-31
107.05000305175781,107.31999969482422,105.52999877929688,105.91999816894531,101.77298736572266,33384200,2018-11-01
106.4800033569336,107.31999969482422,104.9800033569336,106.16000366210938,102.00358581542969,37680200,2018-11-02
106.37000274658203,107.73999786376953,105.9000015258789,107.51000213623047,103.30072784423828,27922100,2018-11-05
107.37999725341797,108.83999633789062,106.27999877929688,107.72000122070312,103.50251007080078,24340200,2018-11-06
109.44000244140625,112.23999786376953,109.4000015258789,111.95999908447266,107.57649993896484,37901700,2018-11-07
111.80000305175781,112.20999908447266,110.91000366210938,111.75,107.37471008300781,25644100,2018-11-08
110.8499984741211,111.44999694824219,108.76000213623047,109.56999969482422,105.28008270263672,32039200,2018-11-09
109.41999816894531,109.95999908447266,106.0999984741211,106.87000274658203,102.685791015625,33621800,2018-11-12
107.55000305175781,108.73999786376953,106.63999938964844,106.94000244140625,102.7530517578125,35374600,2018-11-13
108.0999984741211,108.26000213623047,104.47000122070312,104.97000122070312,101.29590606689453,39495100,2018-11-14
104.98999786376953,107.80000305175781,103.91000366210938,107.27999877929688,103.5250473022461,38505200,2018-11-15
107.08000183105469,108.87999725341797,106.80000305175781,108.29000091552734,104.49968719482422,33502100,2018-11-16
108.2699966430664,108.55999755859375,103.55000305175781,104.62000274658203,100.9581527709961,44773900,2018-11-19
101.80000305175781,102.97000122070312,99.3499984741211,101.70999908447266,98.15001678466797,64052500,2018-11-20
103.5999984741211,104.43000030517578,102.23999786376953,103.11000061035156,99.50100708007812,28130600,2018-11-21
102.16999816894531,103.80999755859375,102.0,103.06999969482422,99.46238708496094,13823100,2018-11-23
104.79000091552734,106.62999725341797,104.58000183105469,106.47000122070312,102.74340057373047,32336200,2018-11-26
106.2699966430664,107.33000183105469,105.36000061035156,107.13999938964844,103.38995361328125,29124500,2018-11-27
107.88999938964844,111.33000183105469,107.86000061035156,111.12000274658203,107.23065185546875,46788500,2018-11-28
110.33000183105469,111.12000274658203,109.02999877929688,110.19000244140625,106.33319854736328,28123200,2018-11-29
110.69999694824219,110.97000122070312,109.36000061035156,110.88999938964844,107.00869750976562,33665600,2018-11-30
113.0,113.41999816894531,110.7300033569336,112.08999633789062,108.16668701171875,34732800,2018-12-03
111.94000244140625,112.63999938964844,108.20999908447266,108.5199966430664,104.72163391113281,45197000,2018-12-04
105.81999969482422,109.23999786376953,105.0,109.19000244140625,105.3681869506836,49107400,2018-12-06
108.37999725341797,109.44999694824219,104.30000305175781,104.81999969482422,101.15115356445312,45044900,2018-12-07
104.80000305175781,107.9800033569336,103.88999938964844,107.58999633789062,103.82418823242188,40801500,2018-12-10
109.80000305175781,110.94999694824219,107.44000244140625,108.58999633789062,104.7891845703125,42381900,2018-12-11
110.88999938964844,111.2699966430664,109.04000091552734,109.08000183105469,105.26204681396484,36183000,2018-12-12
109.58000183105469,110.87000274658203,108.62999725341797,109.44999694824219,105.61908721923828,31333400,2018-12-13
108.25,109.26000213623047,105.5,106.02999877929688,102.31878662109375,47043100,2018-12-14
105.41000366210938,105.80000305175781,101.70999908447266,102.88999938964844,99.2886962890625,56957300,2018-12-17
103.75,104.51000213623047,102.5199966430664,103.97000122070312,100.33091735839844,49319200,2018-12-18
103.6500015258789,106.87999725341797,101.3499984741211,103.69000244140625,100.06070709228516,68198200,2018-12-19
103.05000305175781,104.30999755859375,98.77999877929688,101.51000213623047,97.95701599121094,70334200,2018-12-20
101.62999725341797,103.0,97.45999908447266,98.2300033569336,94.79180145263672,111242100,2018-12-21
97.68000030517578,97.97000122070312,93.9800033569336,94.12999725341797,90.8353271484375,43935200,2018-12-24
95.13999938964844,100.69000244140625,93.95999908447266,100.55999755859375,97.04026794433594,51634800,2018-12-26
99.30000305175781,101.19000244140625,96.4000015258789,101.18000030517578,97.63856506347656,49498500,2018-12-27
102.08999633789062,102.41000366210938,99.5199966430664,100.38999938964844,96.87620544433594,38196300,2018-12-28
101.29000091552734,102.4000015258789,100.44000244140625,101.56999969482422,98.0149154663086,33173800,2018-12-31
99.55000305175781,101.75,98.94000244140625,101.12000274658203,97.58065032958984,35329300,2019-01-02
100.0999984741211,100.19000244140625,97.19999694824219,97.4000015258789,93.99085998535156,42579100,2019-01-03
99.72000122070312,102.51000213623047,98.93000030517578,101.93000030517578,98.3623046875,44060600,2019-01-04
101.63999938964844,103.2699966430664,100.9800033569336,102.05999755859375,98.48775482177734,35656100,2019-01-07
103.04000091552734,103.97000122070312,101.70999908447266,102.80000305175781,99.20187377929688,31514400,2019-01-08
103.86000061035156,104.87999725341797,103.23999786376953,104.2699966430664,100.62039947509766,32280800,2019-01-09
103.22000122070312,103.75,102.37999725341797,103.5999984741211,99.97386169433594,30067600,2019-01-10
103.19000244140625,103.44000244140625,101.63999938964844,102.80000305175781,99.20187377929688,28314200,2019-01-11
101.9000015258789,102.87000274658203,101.26000213623047,102.05000305175781,98.47811126708984,28437100,2019-01-14
102.51000213623047,105.05000305175781,101.87999725341797,105.01000213623047,101.33450317382812,31587600,2019-01-15
105.26000213623047,106.26000213623047,104.95999908447266,105.37999725341797,101.6915512084961,29853900,2019-01-16
105.0,106.62999725341797,104.76000213623047,106.12000274658203,102.40565490722656,28393000,2019-01-17
107.45999908447266,107.9000015258789,105.91000366210938,107.70999908447266,103.94000244140625,37427600,2019-01-18
106.75,107.0999984741211,104.86000061035156,105.68000030517578,101.98104858398438,32371300,2019-01-22
106.12000274658203,107.04000091552734,105.33999633789062,106.70999908447266,102.97499084472656,25874300,2019-01-23
106.86000061035156,107.0,105.33999633789062,106.19999694824219,102.48284149169922,23164800,2019-01-24
107.23999786376953,107.87999725341797,106.19999694824219,107.16999816894531,103.41889953613281,31225600,2019-01-25
106.26000213623047,106.4800033569336,104.66000366210938,105.08000183105469,101.40204620361328,29476700,2019-01-28
104.87999725341797,104.97000122070312,102.16999816894531,102.94000244140625,99.33695983886719,31490500,2019-01-29
104.62000274658203,106.37999725341797,104.33000183105469,106.37999725341797,102.65653228759766,49471900,2019-01-30
103.80000305175781,105.22000122070312,103.18000030517578,104.43000030517578,100.77479553222656,55636400,2019-01-31
103.77999877929688,104.0999984741211,102.3499984741211,102.77999877929688,99.18254852294922,35535700,2019-02-01
102.87000274658203,105.80000305175781,102.7699966430664,105.73999786376953,102.03894805908203,31315100,2019-02-04
106.05999755859375,107.2699966430664,105.95999908447266,107.22000122070312,103.46715545654297,27325400,2019-02-05
107.0,107.0,105.52999877929688,106.02999877929688,102.31878662109375,20609800,2019-02-06
105.19000244140625,105.58999633789062,104.29000091552734,105.2699966430664,101.58538055419922,29760700,2019-02-07
104.38999938964844,105.77999877929688,104.26000213623047,105.66999816894531,101.97139739990234,21461100,2019-02-08
106.19999694824219,106.58000183105469,104.97000122070312,105.25,101.56610107421875,18914100,2019-02-11
